Name,x,y,Admin1,Admin2,Admin3
Kabala West Primary Health Center,7.393777331,10.50443227,,,
Pharmacy,3.388088351,6.490097863,,,
gadamahol general hospital,13.63115515,10.88876106,,,
Mt Horeb Specialist Hospital,7.440682461,10.50385074,,,
PHC Shengel,5.53431045,11.54943473,,,
"Mummy Segun pharmacy, Sagbe Ibadan",3.91645,7.502806948,,,
Unguwan Makama Clinic,7.399010321,10.45062758,,,
Okerube pharmacy,3.235784645,6.528052462,,,
Alimosho General Hospital,3.25115915,6.561347476,,,
PHC,5.5376814,9.555678869,,,
Al-Ameen Medical Diagnostics Center,9.829729887,10.31846735,,,
Festac Primary Health Centre,3.283769448,6.469454241,,,
Mushin General Hospital,3.346251423,6.531525252,,,
"Ola Olu Hospital, Murtala Mohammed Way, Oko Erin, Nigeria",4.568635492,8.469890568,,,
PHC Magami,6.548763474,10.04151066,,,
Phc Rikkina,5.291993317,12.97754725,,,
Federal Medical Centre Abuja,7.407601436,9.014977634,,,
PHC Ola Sisters,5.406095159,10.68658008,,,
PHC,7.091414591,9.917156071,,,
JK pharmacy tudun wada jos,8.866643596,9.901486522,,,
Nestle Nig Plc Staff Clinic,3.087477345,6.501101625,,,
Hybrid Medical Diagotics,6.326152447,4.942862994,,,
Cherith Hospital,3.306066651,6.469960592,,,
Health Point Diagnostic,3.265732933,6.546487871,,,
Outreach Specialist Hospital,3.256494064,6.450987148,,,
Sara's Hospital,9.898827698,11.66683435,,,
Cb2 Musawa By Faki Road Tudun Wada,7.406704237,10.51210926,,,
PHC Maya Tafukka,4.345763621,11.72075296,,,
Olabaji Clinic,3.129311759,6.540664041,,,
Koron Tsohuwa Primary Health Care,7.439294418,10.46676995,,,
Nasarawa Phc,6.783312845,12.79247885,,,
Reference health,7.572845796,8.828975994,,,
Okerube Health Centre,3.23878612,6.528416739,,,
Talala Dispensary,12.31488036,11.22088617,,,
Fikayel Dispensary,11.6212223,10.55790043,,,
Bokko Dispensary,13.69101116,11.07773819,,,
Damaya Health Facility,11.55917358,12.82783246,,,
Jibril Birnin Gwari General Hospital Pmp 27187 Zahid Road Opposite Shagari Road,7.428627273,10.46339514,,,
Okoko Central Hospital Jakande New Site,3.180044318,6.467569989,,,
Afriglobal Medicare,3.248163123,6.555874261,,,
Kadafa Health Post,7.941186938,11.79884849,,,
OPD 1,5.245998294,13.05068942,,,
PHC Illo,3.704725054,11.55233077,,,
Health Center Akinogun,3.284576793,6.609489859,,,
Orion Clinic,3.259294961,6.434597175,,,
Moris Pharmacy,3.889803762,7.359332654,,,
Model Primary Health Centre,12.26355042,11.76177818,,,
Binduldul Health Clinic,12.63564699,12.7983622,,,
Fountain of Life Hospital,6.321046443,4.936226538,,,
BES Clinic,7.033091381,4.838175789,,,
Moniya private clinic(His Favour Hospital) Moniya,3.908551984,7.532174957,,,
Bulabulin Ngaburawa Dispensary,12.90738637,11.38769736,,,
Rimi Clinic,7.443197032,10.50078757,,,
Genaral Hopital Nasarawa,5.742619938,12.04357995,,,
Amasad Clinic,9.829906996,10.30128972,,,
Baze University Hospital,7.403381651,9.00841167,,,
Sage Clinic,5.749511874,5.531302771,,,
Primary Health care centre,8.894755661,9.914252998,,,
Wadata pharmacy,8.889633061,9.91475323,,,
Oki Primary Health,3.295916418,6.615352749,,,
Dangora Primary Health Centre,8.157280784,11.53608664,,,
General Hospital Maradh,6.193263491,12.55411572,,,
Primary Health Centre Clinic,11.97167965,10.02868643,,,
Dove Hospital,3.256064827,6.565834644,,,
Sagondare Health Post,7.954741817,11.48004238,,,
GSU old Clinic,11.17466585,10.30676755,,,
Betterlife Hospital,3.236736996,6.534138058,,,
PHC,5.784422417,8.885318057,,,
PHC,5.439098065,9.46352504,,,
Omo Medical Health Center,3.363779743,6.538806779,,,
Igando Diagnostic Center,3.24374016,6.551785317,,,
PHC Yoko Mdg,5.090997877,11.38032724,,,
Mch Town Clinic,6.40285935,12.33188028,,,
"Yalwan Soba, Primary Health Centre",7.906908055,8.773589887,,,
None,3.430756681,6.605523291,,,
Babban Saura Primary Health Center,7.463112434,10.48478937,,,
Alhameed Conval Hospital,3.354850166,6.525535292,,,
gang abdu primary heath clinic,12.13828087,8.614818284,,,
Atla Medical Centre,13.14227286,11.79827877,,,
Zamani Maternity Home Clinic,6.441355755,9.486199094,,,
Cocin Rural Health Programme,13.81469729,13.09490966,,,
PHC Bakuwai,4.073607583,11.97106768,,,
Yajiwa Health Clinic,12.72332145,11.38854796,,,
Uvu Health Centre,13.12908938,10.49792473,,,
Mieye Clinic,6.338312577,4.949764569,,,
Akingbade Health Bay,4.521630869,7.505206938,,,
Christ Apostolic Maternity Center,3.236960877,6.560821177,,,
Bossom Hospital And Maternity,3.187285025,6.483547238,,,
Federal Neuro Psychatric Hospital Oshodi,3.348650743,6.548286543,,,
Tampul Dispensary,13.22226748,10.57833015,,,
Better life Hospital,3.237054587,6.529011938,,,
Chuckstar Pharmacy,7.53018283,6.458205057,,,
Rigange primary heath center,11.76104829,9.574156858,,,
Moyo Medical Center,3.251950318,6.583431528,,,
Wanori Primary Health Clinic,13.30108637,11.74591057,,,
Model Primary Health Center Rahama,8.759555731,10.45297216,,,
Ungwan Muazu Primary Health Center,7.392956575,10.49798935,,,
Ajegunle Primary Health care Centre,3.431090868,6.607272175,,,
Bosycare.,3.410125381,6.60523026,,,
"Michael Bella Memorial Hospital, General Gas-Akobo",3.939256991,7.42771792,,,
Maternité,2.753711218,6.561212947,,,
"Cureland Medical Centre, Moniya Road, Akingbile",3.915064974,7.522636938,,,
PHC Bodo,6.877812349,9.850633431,,,
Dan Giwa Hospital Marabar Rido No1 Umar Faruk By Yakowa Express Kamazo Gra,7.486254533,10.45651352,,,
"Midland Fertility Centre Ilorin Kwara State, Kano Road, Oko Erin, Nigeria",4.512110452,8.477355826,,,
Alhazawa Health Post,8.167286932,11.70937729,,,
Kombo Dispensary,11.82275628,10.05850706,,,
Royal Jubille Hospital,3.245459456,6.53769559,,,
Alvine Pharmacy,7.522182974,6.456708132,,,
Chul Primary Health Centre,13.13171384,10.61608886,,,
Victory Clinic,7.500097665,6.436358967,,,
PHC Kpautagi,5.213989147,9.361067673,,,
General Hospital Kagarko,7.688932891,9.493458744,,,
Kubuku Dispensary,11.92911936,10.42474183,,,
Biu Maternity Hospital,12.19034028,10.62028652,,,
Tatsan Health Post,8.092819087,12.28855967,,,
Bangwu Maternal And Child Health Clinic,6.319170321,9.538802745,,,
PHC Wuna Dzukodan,6.349803998,8.848406754,,,
Pioneer Medical Clinic,3.171891827,6.495593122,,,
Yako Primary Health Centre,8.192915188,11.65571626,,,
Theck Maternity Home,7.427562436,10.44627393,,,
PHC Matsinkai,4.378583884,11.43349709,,,
Christ the king Hospital,7.487083587,6.478418938,,,
dispensary wuro bamadi,13.10740313,9.573557133,,,
kaya primary heath post,13.42122435,10.81692186,,,
Aibinu Traditional Orthopaedic Healing Centre,3.89311847,7.384515998,,,
Pela Dispensary,12.32351213,10.5453337,,,
Phc Waramu,5.825076659,12.13477539,,,
Odugbe Hosipal,3.091709871,6.617403046,,,
"Usmanu Danfodio University, Sokoto",5.20508262,13.12931427,,,
Asibitinyara Health Center,7.41093802,10.5044798,,,
OPD 2,5.246027379,13.05086158,,,
Zaman Clinic,13.14491768,11.85373437,,,
Ikolaba Hospital,3.919217956,7.410706931,,,
General Hospital (Specialist),9.841302026,10.33363742,,,
Turban Gida Health Facility,11.67848704,12.46770886,,,
PHC Lani,4.420417125,11.56815655,,,
"Lagelu Youth Friendly Health Centre, Agugu",3.926835262,7.383749138,,,
Shasha Medical Centre,3.306116272,6.586979336,,,
Bolus Coudlescent Center,3.186786134,6.483592584,,,
Zangon Mata Health Post,8.413565855,12.23343919,,,
Noble Clinic,3.243274127,6.536922778,,,
Kalage Dispensary,6.287996431,13.64387419,,,
Mazan Gudu Health Post,8.907214438,12.19538015,,,
Arboko Health Clinic,13.8564121,11.14582154,,,
May Hospital Ilupeju,3.359447975,6.548338595,,,
Kumaga Health Clinic,14.62035057,12.13561559,,,
gangsifa primary heath,11.92749763,8.685010437,,,
"Metropolitan Specialist Hospital and Maternity Home, Beside Concord School, MKO Abiola Road, Oluyole, Ibadan",3.861980957,7.365061182,,,
Jos city Medical Diagnostic Laboratory,8.913747797,9.921244847,,,
MUBARAKUN MEDICINE,8.473905751,11.96268947,,,
Ramadan Pharmacy,8.898784255,9.929179324,,,
Malaharam Dispensary,12.75362178,11.04705699,,,
PHC,6.517357488,9.626711391,,,
PHC Byari,4.38767146,12.21654379,,,
Tilam Health Clinic,14.42961986,12.29832535,,,
Shalom Riyyah Hospital And Maternity,3.242086578,6.467536629,,,
Hopehill medical center,8.887235837,9.895953376,,,
Agboyi primary health Centre (PHC),3.409667729,6.578380845,,,
Ojasogbon Natural centre and maternity home,3.396785666,6.533476643,,,
Biu Town Dispensary,12.19610594,10.61151117,,,
Saraki Specialist Hospital,5.244352926,13.02962033,,,
Dandi Mahe PHC,5.117542024,12.73525828,,,
Classic Symbols Diagnostic Ltd Medical Centre,7.425045182,8.995491553,,,
Custom House Idp Clinic,13.77703614,11.22788188,,,
"General Hospital, Sabon Tasha",7.468213995,10.45069614,,,
Primary Healthcare Clinic Gamajigo,8.858529998,9.97463824,,,
Zangun Majema Health Post,8.002073921,11.8161764,,,
PHC Barakwai,7.19916295,9.620898876,,,
Model Primary Health Centre,5.400559499,12.58608052,,,
Gasarawa Health Clinic,13.33111563,12.61791985,,,
PHC Ruwa Wuri,4.965024997,13.71107367,,,
BHC,5.966886391,9.190858545,,,
Flora Hospital And Maternity,3.26419192,6.576086634,,,
Specialist Hospital No20a Gobarar Road Unguwar Rimi Kaduna,7.457884725,10.50937977,,,
Prison Clinic,4.567590018,12.75408907,,,
First Wave Medical Center,3.271030967,6.646175019,,,
Jeri Health Post,13.9447903,11.38832928,,,
General Hospital Sabon Tasha Kaduna Florence Chukwuemeka Chemist By Sabon Hanya Before Catholic Church Unguwan Bije Gonin Gora Kaduna,7.395319517,10.41963155,,,
RX pharmacy,7.422400021,9.01664756,,,
Abdussala Abubakar Genera Hospital,6.584101577,8.648873873,,,
Phc Makera Main Roadkakuri Kaduna,7.41158854,10.4683947,,,
Family Suport Clinic,12.17039915,10.61898758,,,
Jonap Pharmacy,7.519077396,6.456701343,,,
Asogbon Pry Healthcare Centre,3.396190048,6.535028468,,,
44 Army Hospital No27 Idenpence Way Kaduna,7.441488465,10.51328809,,,
General Hospitals And Primary Health Care Gwagwada Primary Health Care,7.398063417,10.4611783,,,
Mairamri Primary Health Clinic,13.48893194,11.60145836,,,
Victory Life Medical Diagnostic,3.255285729,6.515772051,,,
Royal Immaculate Hospital,3.920062516,7.364731773,,,
Hilma Chemist,3.907834828,7.441454267,,,
Garaha Larh Health Post,12.84815808,10.41016025,,,
lihyambula health clinic,13.50664575,10.86042712,,,
Faith medical and diagnostic laboratory,8.87157073,9.904915391,,,
Gimo Maternity Buba Sauri Road Romi,7.424102386,10.53165284,,,
PHC Marnona,5.494360288,13.21438715,,,
Baje Primary Health Centre,8.257426673,12.36538862,,,
Grace Springs Med Clinic,3.361342956,6.546614438,,,
Sifawa Health Clinic,5.134384117,12.82221994,,,
Tasmukawu Dispensary,12.34695488,11.77432044,,,
Isuhu Dan Tsoho Hospital Isuhu Dan Tsoho Hospital,7.459950026,10.53165544,,,
Ayatuga Health Care,3.354054053,6.533106749,,,
Service Pharmacetical,5.60992385,6.342347876,,,
Enord pharmacy,7.579869076,8.824644226,,,
Kent Hospital,3.25097676,6.562978259,,,
Mutuke Maternity Clinic,11.47325983,10.81686964,,,
Rapha Mamasuwe Maternity And Clinic,7.385913094,10.50025088,,,
Teshegwa Health post,10.14198059,12.54791135,,,
Mdgs Dogon Daji,4.330822794,12.00956174,,,
Oke Ari Health Post,3.38507732,6.460139684,,,
Wasada Dispensary Nkurvu,13.14397195,10.84395635,,,
Ali Sheriffti Health Centre,13.85107417,12.86187732,,,
Duchidama Health Clinic,12.9664093,10.16395325,,,
John Pofi Foundation Medical Center Fudawa,8.917768093,9.929090392,,,
Naraguta health clinic,8.898105154,9.983870655,,,
Ufoma Specialist Hospital,3.360349197,6.550619479,,,
Mount Moriah Hospital And Maternity,3.224550296,6.562614485,,,
Pakal Medical Centre,3.215141777,6.525529425,,,
PHC Kalial,4.10257544,11.48786957,,,
Kimky Pharmacy,8.919375658,9.889456563,,,
Azuwah Mem,7.314259221,9.611455824,,,
Lotanna Clinic,7.508549977,6.482700917,,,
Ni'ima Hospital,9.815917768,10.29786228,,,
Ever Life Hospital,3.139471967,6.494905555,,,
Benisheik Dispensary,12.48828123,11.80731195,,,
Phc Kwashabawa,6.857796868,12.94903864,,,
Comprehensive Health Centre,11.62011715,10.22491458,,,
General Hospital Tureta,5.550045629,12.59320338,,,
PHC,5.641536617,9.397847129,,,
Primary Health Centre,5.129142661,12.92721208,,,
Tumfafi Health Post,8.022259974,11.8377453,,,
HOD office,11.17548769,10.30607294,,,
PHC,4.69330725,10.79973703,,,
duhu primary heath center,13.44080347,10.78872237,,,
Udege-Mbeki Primary Health Centre,7.907471319,8.420498443,,,
Doctors Quarters,5.622540123,6.328183633,,,
Dr. Bash Medical Care And Services,9.819460798,10.31707687,,,
Lokoja Community Dispensary,12.26445818,10.38306039,,,
Guburnde Dispensary,11.77282712,10.33589793,,,
Kor Angilin Health Centre,12.71148679,10.86511227,,,
ATTAUFIQ MEDICINE STORE,8.470517786,11.95854252,,,
General Hospital Ribah,5.470249827,11.40194987,,,
Phc Kaya,6.438773039,12.8039743,,,
PHC Urgun,5.04073437,11.57863838,,,
Korban Pharmacy & Stores,5.627549483,6.317951844,,,
Zion Clinic Ak45 Yoruba Road,7.425640633,10.5100826,,,
Pry Health Center,6.491659244,12.88050719,,,
Freehand Specialist Hospital,5.249830081,13.03514585,,,
Mijuwana Health Clinic,12.05567855,10.09459727,,,
Ecwa health clinic,8.871753624,9.89855185,,,
MCH,7.228639086,9.572486764,,,
General Hospital Dansadau,6.490888025,11.30517619,,,
Primecare Hospital Festac,3.278096576,6.469035733,,,
Mount Camel Hospital,3.342896063,6.515013824,,,
Pharmacy,11.14786597,10.30462975,,,
Primary Health Centre Shagari,4.988079925,12.62779105,,,
Zaitun Clinic Buwaya,7.405803099,10.40775389,,,
DOMA HOSPITAL GOMBE,11.18205734,10.28824715,,,
General Hospital Wurno,5.416584273,13.29571868,,,
TLC Eye Clinic,7.031430423,4.83665045,,,
PHC Dakala,4.483872826,12.38534115,,,
Queen Amina Infirmary,7.422149738,10.47538152,,,
Bunzawa Dispensary,4.741302698,10.89975878,,,
Divine Mercy Patent Medicine,3.912453341,7.485757822,,,
Maternity Wurthavu,13.26227573,10.76117156,,,
Barau Dikko Teaching Hospital Jama'a Road Kadaure,7.488864323,10.52409898,,,
Metrixmed Clinic,6.331816769,4.937676691,,,
Gatti Dispensary,5.356593986,13.78817242,,,
PHC,6.389056954,10.39780122,,,
Benisheik Maternal Child Health Clinic,12.48809809,11.80731195,,,
Sadu Clinic And Maternity,13.82269287,13.09631346,,,
Yangwarzo Health Post,8.155868852,12.27439577,,,
diriff heath post,13.63877523,10.81876227,,,
United Nigerian Textiles Hospital,7.408923765,10.48022659,,,
Romchi Pharmacy,7.533825941,6.460316877,,,
Sowaaf(Omo Daddy),4.314820316,7.901401983,,,
Martanal Child Health Center,6.738185098,10.08199123,,,
Kimba Primary Health Centre,12.42028807,10.82611077,,,
Rivon Clinic,7.033861929,4.841361583,,,
Fsp Clinic,13.61810294,12.66668694,,,
Mary Anne Hospital,3.339273069,6.521146444,,,
Ladith Pharmacy,5.616867921,6.352991049,,,
De Uzoma Clinic,3.263630081,6.441320383,,,
Barau Dikko Teaching Hospital Kaduna State University Campus Tafawa Balewa Way Unguwan Rimi Kaduna,7.449543138,10.51898694,,,
Ketu Medical Clinic,3.153277297,6.486935874,,,
Life Hope Multi Medical Center,3.260565658,6.454257432,,,
Unguwar Ayaba Dispensary,7.454682251,10.34202846,,,
Sandia Health Clinic,12.81498443,11.22686297,,,
Dr. Rita's,3.456837392,6.429608434,,,
Primary Health Centre Bindin,6.33689922,11.68992784,,,
Godspower Specialist Clinic Hospital And Matanity,3.285925273,6.466685196,,,
PHC Gwagwa Wulo,6.734619017,10.0641827,,,
PHC Tudun Wada,4.390646281,12.23146777,,,
"Ola Olu Hospital, Muritala Muhamed Way, Oko Erin, Nigeria",4.568457377,8.469626454,,,
Kez Clinic,7.027786977,4.834380296,,,
ResQ Pharmacy,8.866588695,9.93976659,,,
Planet Medical Centre,7.516833979,6.479048922,,,
Davan Health Post,11.98941257,8.422324022,,,
Samas Hospital,3.254754652,6.605811629,,,
IK Pharmacy,5.626880188,6.329495234,,,
Halimat clinic,6.393844445,10.40573033,,,
Dauran Phc,6.733480755,12.72563846,,,
Faith Care Hospital,3.286482418,6.468389488,,,
dan's medical centre hospital,3.423842952,6.608035431,,,
Yankan medical laboratory and Ultra-sound scanning center,8.894082427,9.911877483,,,
Alheri Hospital And Maternity,7.410197898,10.47606062,,,
Assurance Medical Lab,5.626110143,6.330707592,,,
BHC,6.335256954,8.871150797,,,
duna heath post,12.29508825,8.446358626,,,
Ehj Catholic Hospital,3.269002295,6.642410874,,,
PHC,6.251110693,9.659402993,,,
Jos Road Primary Health Center,7.435657342,10.51558766,,,
Divine Favour Maternity Center Adoloko,3.158723522,6.478045189,,,
PHC Centre Zamare,4.710610767,10.71283019,,,
PHC Jaamere,5.280947645,11.04935413,,,
Pharmacy,6.720192337,6.194277282,,,
Pharmacy,3.233247778,6.522520741,,,
Beside Startech Filing Station Kakau,7.396770676,10.37988918,,,
Carniela pharmacy and stores,8.870008679,9.904181387,,,
CLINIQUE LA PAIX,2.742863527,6.555520629,,,
Barau Dikko Hospital NoBN13 Kinshasha Road Unguwan Rimi Kaduna,7.462264856,10.5336676,,,
National Orthopedic Hospital,7.525303892,6.468298041,,,
Zafafi Hospital,5.238901337,13.05107348,,,
Dan kasheari medical store,8.893421346,9.915820917,,,
Mbulatawiwi Dispensary,12.10089104,10.43371575,,,
PHC,5.48177947,10.40852318,,,
Crusaints Hospital,3.359903951,6.542514765,,,
Phc Kango Marafa,6.461404932,11.7024152,,,
PHC,5.762432997,8.808098936,,,
MPHC Gatawa,6.371324618,13.40172377,,,
Olatemi Maternity Home,3.252179731,6.513999866,,,
Best Option Healthcare And Maternity Home,3.253554363,6.528864416,,,
"Mobolaji Maternity and Ultrasound, 43, Obafemi Awolowo Way, Oke Bola, Ibadan",3.88089799,7.384014928,,,
Yawi Dispensary,12.21748516,10.59637027,,,
Matakari Dispensary,4.055923947,11.99577804,,,
Kobchi Dispensary,13.15710665,10.86800562,,,
Kwarakka Dispensary,5.046011616,13.32541568,,,
Shittimari Primary Health Care,12.41240833,11.52599416,,,
Salvation Hospital,3.339477588,6.524476742,,,
Health Clinic,6.806709838,12.13395036,,,
Majesty Hospital,3.282237823,6.577602836,,,
Dela Nursing Home,3.346551998,6.516984577,,,
Bamaiyi Sundume Memorial Medical Health Centre,5.233387972,11.31567075,,,
wuro ladde heath clinic,12.20423899,9.890059641,,,
dispensary ishishiwa,13.53347128,10.81505647,,,
LCCN Clinic Karlaje,12.05010987,10.04327387,,,
Karfen Sarki PHC,4.516719241,13.27375189,,,
Bachaka PHC,4.177340676,13.40385152,,,
Crownpoint Pharmacy & Stores Ltd,7.518069975,6.458652231,,,
Emc Hospital and Maternity,3.305345137,6.584641288,,,
Ademola Medical Center,3.143878836,6.494429882,,,
Aman Clinic Makera Cd 35 Zango Road Sabon Gari South,7.406992575,10.50695875,,,
Birnin Magaji Phc,5.298395499,12.17152467,,,
Coka Pharmarcy,5.626766446,6.304945394,,,
Madayi Health Centre,13.79414763,13.41496232,,,
Kareji Health Post,11.86010738,10.03631589,,,
Dentoba Dental Clinic,5.782439762,5.568695866,,,
PHC,6.42137598,8.611188585,,,
PHC,5.181031923,10.31815596,,,
General Hospital Sabon Birni,6.316299017,13.56129694,,,
Adetunji Memorial Hospital,3.30635633,6.456238997,,,
Primary Health Care Centre Gora,11.91137948,10.04679469,,,
Illogbo Central Hospital Illogboope,3.153410066,6.464834136,,,
St Andrew Hospital,3.342735131,6.531662463,,,
Ire-Anu Hospital,3.495053925,6.624475026,,,
PHC,5.088831742,9.69125456,,,
Daddo Health Post,8.335134459,12.29987005,,,
Flowell Pharnacy,5.625475968,6.325816332,,,
Godiya Hospital Zuru,5.22843938,11.44815167,,,
ALPHA ET OMEGA,2.735576468,6.63702198,,,
Talbari Dispensary,12.97374572,11.54717816,,,
PHC,7.075547732,9.525064386,,,
Paus Pharmacy,7.520646236,6.457858297,,,
Hudumcha Dispensary,13.79156693,11.12911523,,,
Calvary Medical Centre,5.604425992,6.334319857,,,
Bazam Village Dispensary,12.78989077,12.5748269,,,
No1 Maisamari Roadkinkinau Gr A Along Umuazu Road Kaduna,7.400576731,10.49824525,,,
Primary Health Care,6.333847369,4.943492642,,,
Naf Medical Centre Kainji,4.493425597,9.88468265,,,
Al-Bishir Clinic & Maternity,9.795701036,10.29932693,,,
Doma health Clinic Gombe,11.34681078,9.724905135,,,
PHC Wasagu,5.808076818,11.37552382,,,
Redeemtion Medical Clinic,3.358576257,6.528808425,,,
Agbomola Traditional Home,3.891895885,7.384158091,,,
Ashed Specialist Hospital,8.86762914,9.940386767,,,
Good Land Medical Diagnosis,3.285632242,6.609058275,,,
Yawo Memorial Clinic Maikujeri,6.291785722,10.27547246,,,
Jni Muslim Hospital,7.409686854,10.51469105,,,
Seal Pharmacy,3.42501273,6.608204662,,,
Pharmaceutical shop,3.235343589,6.529229867,,,
Funmak Medicine Store,3.913850939,7.481844646,,,
Kauthama 2 Primary Health Centre,12.79448355,10.74151474,,,
Shagari Phc,6.658413519,12.15817154,,,
Pinecastle,13.14807129,11.8521118,,,
PHC,5.78832939,8.949178437,,,
Phcbagega,6.000214598,11.86839188,,,
Chata Dispensary,12.02330069,10.35089869,,,
Gwaskara Dispensary,12.14111328,10.27691649,,,
Garbwala Medical Clinic,13.16668699,11.80828852,,,
Three Primary Health Care,7.412668129,10.45625636,,,
Etsu Yahaya Abubakar Health Center,6.194178124,9.279256694,,,
General Hospital Minna,6.544542683,9.612366937,,,
Federal Training Center Dalori IDP Camp clinic B,13.22400245,11.77994747,,,
dagali heath post,13.46175329,10.7877406,,,
Tundun Wada Primary Health Center,7.635540923,10.47649715,,,
Ijegun Primary Health Care,3.251727779,6.514041188,,,
Joba Diagnostic Medical Service,3.262311776,6.547541727,,,
St Monica Hospital,3.233781118,6.593063676,,,
Borno Kiji Dispensary,11.75866707,10.7105478,,,
"Better Life Health Care, Agbowo",3.909477933,7.441944943,,,
Rural Hospital Kujama,7.650791963,10.48094928,,,
Krowa Hospital,3.301522319,6.612178858,,,
Streams of Life Hospital,7.061072856,5.446843698,,,
Ayete health center,3.220943395,7.544406753,,,
Mairi Clinic,13.18815422,11.81103217,,,
Yanawo Clinic and Maternity Farin Gada Jos,8.860981621,9.962781619,,,
Ayele Primary Health Clinic,7.895487126,8.010231273,,,
Onome Acapuncture and Medical Center,5.776350644,5.559719183,,,
Society for Family Health,5.601486123,6.30711354,,,
Layi Health Dispensary,7.319922622,10.48570987,,,
Kemberi Primary Health Center,3.187224675,6.46717956,,,
Uba Dispensary,13.21389454,10.45911367,,,
Ijanikin Primary Health Care Center By Ile Oba Bstop Lagos Badagry Express Road,3.118624498,6.497403949,,,
Dan Indo Health Center,4.781863649,11.48294093,,,
Shehu Muhammad Kangiwa Medical Center Kaduna Polytechnic,7.415849229,10.52406076,,,
Yar Akija Basic Health Clinic,5.236271934,13.05435398,,,
Guiwa Low Cost Primary Health Centre,5.223748364,13.0134363,,,
Mdgs PHC Gulmare,4.562028457,12.39450492,,,
Rural Hospital Sarkin Pawa,7.122618069,10.02229858,,,
Mount Pisgah Hospital,3.283259828,6.541410282,,,
Mary The Queen Hospital,3.299661536,6.59168083,,,
Islamic Medical Foundation Musawa Road Zango,7.405643423,10.50503753,,,
vokini heath facility,13.16905178,10.13147312,,,
44 Army Hospital No13 Abba Road Off Lea Primary School Kagoro Road,7.440913131,10.5566403,,,
312 Artenary Kalapanzi Barracks Primary Health Center,7.419971784,10.45530158,,,
Bauda Health Post,8.190445041,11.58893135,,,
Panox Hospital and Neurological Center,3.304266889,6.470833483,,,
Federal Road Safety Hospital,7.397446593,10.36926973,,,
Pama Dispensary,12.24810785,10.47808837,,,
Christian medical center,8.89428485,9.909590565,,,
Lawanti Health Centre,13.27776724,12.66109143,,,
Ecwa central pharmacy,8.889161328,9.910372596,,,
Kofar Rini Clinic,5.256436278,13.06735013,,,
VNusamin Clinic,3.360227827,6.515321692,,,
Primex Hospital,3.260721226,6.5486903,,,
Assamad Medicine Store,3.887607871,7.382193457,,,
Police Clinic,6.666568776,12.16797988,,,
Antul Dispensary,13.99804832,12.02197098,,,
Yisau Patent Medicine Store,3.911001763,7.485144769,,,
Hiltops Clinics,7.500835943,6.473830936,,,
BHC,6.555320134,9.599295359,,,
PHC,4.516093448,10.62664386,,,
POHP Physiotherapy Clinic,5.760118083,5.536265026,,,
Gaidam Dispensary,11.75284492,10.45033245,,,
The Muslim Hospital,4.452915859,7.693208836,,,
Oluwalogbon Medical Centre,3.088893552,6.579738462,,,
Badu Lawanti Health Centre,13.2203808,12.70083515,,,
Mother of Christ specialist hospital,7.490379771,6.436476146,,,
Victory Specialist Hopital,7.452638324,10.58202908,,,
Capitol Hill Clinic,5.762659476,5.541138264,,,
Abu Hospital Plot 13 Maje Street Gonin Gora,7.397873735,10.43648119,,,
"Al-Ameen Hospital, Awotan, Apete",3.861867968,7.448647951,,,
Tri Star Hospital,3.297405798,6.605661174,,,
Primary Health Care Centre Kudurla,4.362592722,13.57374976,,,
Dahad Dispensary,12.07958852,10.18698353,,,
General Hospital Marafa Close Off Independence Way Marafa,7.441303392,10.51454336,,,
Bilazi Dispensary,11.86372442,10.32037046,,,
Tashan Arede Primary Health Centre,12.41974383,10.49064924,,,
Lambar Tureta Primarey Health Centre,5.562496443,12.66356225,,,
"Insta-pharm Pharmacy, Office bus-stop sasa",3.914391991,7.485581969,,,
Pons Medicaldiagonistics,3.281682689,6.5774124,,,
"Folawiyo Hospital, Idi-ose",3.914639928,7.503959963,,,
dong health clinic,11.99352339,9.411674168,,,
Edo Convalescent Homeclinic And Easy Delivery,3.153517355,6.457592926,,,
Bm Hospital,3.364874084,6.521125741,,,
PHC Umaruma,5.315120329,13.12410693,,,
PHC,7.211958428,9.54808302,,,
Mdgs PHC Sabiyal,4.437731036,12.3840775,,,
Christ Bay Consultant Hospital,5.152622887,7.290569197,,,
Kadassaka Dispensary,5.566250195,13.67670367,,,
Ore Ofe Hospital Ijanikin,3.125312586,6.496168791,,,
Maimadi Health Center,10.33468893,10.271841,,,
Plateau State primary health care,8.889023529,9.944524828,,,
Both Public And Private Hospitals And Clinics No21 Sani Sambo Avenue,7.441260477,10.5465702,,,
Patent Pharmacy,4.129675139,7.830042567,,,
Bilachi Primary Health Centerc,12.8498503,9.377772722,,,
Gwei heath post,11.63224635,9.537417971,,,
Union Diagnostics,5.627272629,6.320862041,,,
Fadagwe Dispensary,13.63858504,11.08794106,,,
Community Health Clinic,6.112054248,9.161481567,,,
Rock Of Ages Hospital,3.07742979,6.529645275,,,
Maijama'a Clinic,9.838583775,10.31721945,,,
Kesa Dispensary,10.69780856,11.96355155,,,
Bularaba HEALTH CURE,11.79422143,11.06954488,,,
Gazabure Dispensary,12.81592262,12.89962405,,,
Lingir Health Clinic,13.51075867,12.68752326,,,
Bauda Health Post,8.190404975,11.58892699,,,
New Nigeria Hospital,3.214262683,6.444539956,,,
Amuwo Mile 2 Primary Health Center,3.269685168,6.56226672,,,
